time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010443399637	8.46292	0.243462	0	0	0	radar	6.95326e-310	8.46292	0.243462	8.6	0.25	-3.00029	0
1477010443449633	8.45531	0.247508	-0.00955198	-6.50521e-18	-8.67362e-19	lidar	0.00612591	8.44818	0.251553	8.45	0.25	-3.00027	0
1477010443499690	8.46763	0.24657	-0.0075226	3.67766e-05	5.56643e-07	radar	0.124421	8.56759	0.241943	8.45	0.25	0	0
1477010443549747	8.46359	0.248789	-0.0106962	-7.66899e-05	-1.28025e-06	lidar	0.00572229	8.45582	0.253997	8.45	0.25	0	0
1477010443604698	8.35662	0.249227	-0.920793	0.00039804	3.60459e-05	radar	19.3538	8.42544	0.254042	8.35	0.25	-1.81979	0
1477010443659650	8.30314	0.249189	-0.942395	0.000325083	3.4044e-05	lidar	0.248859	8.23962	0.24916	8.25	0.25	-1.81978	0
1477010443709653	8.09369	0.233123	-1.41262	0.197543	0.00864262	radar	28.1125	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994
1477010443759657	8.00396	0.202963	-1.4664	0.309252	0.0128951	lidar	1.69227	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993
1477010443809660	7.8097	0.350979	-1.83927	-1.18448	-0.0824772	radar	16.0605	7.61269	0.155818	7.7	0.15	-2.99982	0
1477010443859663	7.69915	0.287248	-1.91569	-0.497569	-0.0424665	lidar	3.15863	7.54016	0.159641	7.55	0.15	-2.99982	0
1477010443914714	7.56852	0.227442	-1.97246	-0.0585772	-0.00224344	radar	1.03133	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239
1477010443969766	7.43729	0.159067	-1.94193	0.123058	0.00444506	lidar	1.62516	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823
1477010444024741	7.28223	0.179819	-2.28806	0.0187685	-0.0412932	radar	6.46216	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507
1477010444079717	7.13767	0.0839952	-2.29415	0.184016	-0.00793992	lidar	1.80581	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499
1477010444134693	7.03013	-0.01759	-2.14931	0.326303	0.0642243	radar	3.37756	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898
1477010444189670	6.90826	-0.132426	-2.17869	0.440594	0.112191	lidar	1.32707	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897
1477010444239651	6.79798	-0.202527	-2.23313	0.466407	0.100327	radar	0.947546	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075
1477010444289632	6.69076	-0.319538	-2.28563	0.553086	0.151574	lidar	1.45379	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075
1477010444339690	6.64669	-0.481198	-2.14878	0.779993	0.505034	radar	7.03297	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769
1477010444389748	6.57065	-0.58352	-2.17704	0.833882	0.528459	lidar	0.285369	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769
1477010444444769	6.53104	-0.763816	-2.17529	1.06983	0.898685	radar	4.92036	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
1477010444499791	6.47457	-0.914996	-2.24312	1.15926	0.930308	lidar	1.13396	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
1477010444554767	6.3823	-0.987492	-2.21864	1.04531	0.596262	radar	4.49603	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
1477010444609744	6.3109	-1.12863	-2.29124	1.09183	0.596767	lidar	1.01446	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
1477010444664705	6.39859	-1.38275	-2.37862	1.54824	1.35315	radar	34.6832	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
1477010444719667	6.39309	-1.54456	-2.44707	1.63106	1.35286	lidar	0.764825	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
1477010444769692	6.34023	-1.61168	-2.23871	1.52443	1.03607	radar	8.84668	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
1477010444819718	6.31763	-1.76974	-2.34098	1.56721	1.00826	lidar	2.1198	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
1477010444869719	6.36739	-1.95262	-2.54374	1.73771	1.20391	radar	7.83315	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
1477010444919720	6.37974	-2.11017	-2.61548	1.78771	1.18329	lidar	0.986167	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
1477010444974743	6.36956	-2.23886	-2.50982	1.77736	1.06028	radar	3.88438	6.32593	-2.40018	6.35	-2.4	0	-2.72613
1477010445029767	6.38515	-2.41172	-2.58945	1.81672	1.03179	lidar	1.19716	6.34927	-2.55175	6.35	-2.55	0	-2.72611
1477010445084742	6.43146	-2.57787	-2.68735	1.88644	1.05362	radar	1.05744	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
1477010445139717	6.46592	-2.74612	-2.7437	1.92579	1.03022	lidar	0.610615	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
1477010445189758	6.47818	-2.86609	-2.62755	1.92997	0.959566	radar	3.12611	6.46536	-3.00452	6.45	-3	0	-2.99754
1477010445239799	6.50245	-3.02729	-2.69575	1.94846	0.92596	lidar	1.11255	6.44119	-3.14955	6.45	-3.15	0	-2.99754
1477010445294720	6.55773	-3.18688	-2.76212	1.99404	0.923163	radar	0.61226	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
1477010445349641	6.60055	-3.35776	-2.81565	2.01778	0.894394	lidar	0.785453	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
1477010445404670	6.68134	-3.52193	-2.93456	2.07328	0.908882	radar	1.28965	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
1477010445459700	6.75659	-3.68309	-2.96877	2.11178	0.896193	lidar	0.296334	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
1477010445514767	6.82055	-3.81322	-2.85944	2.1425	0.869274	radar	1.68227	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
1477010445569835	6.89193	-3.97327	-2.89692	2.16888	0.84734	lidar	0.501144	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
1477010445624820	6.95617	-4.09589	-2.78312	2.19658	0.822438	radar	1.72302	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
1477010445679806	7.0195	-4.25368	-2.81664	2.21084	0.79197	lidar	0.869279	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
1477010445734748	7.06731	-4.3465	-2.54047	2.23116	0.757135	radar	7.8609	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
1477010445789690	7.1267	-4.48319	-2.55857	2.24522	0.730583	lidar	0.717862	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
1477010445844738	7.19865	-4.59262	-2.5021	2.27362	0.717079	radar	0.633128	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
1477010445899786	7.25289	-4.74109	-2.53145	2.27314	0.678303	lidar	1.55002	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
1477010445954759	7.36162	-4.88728	-2.72664	2.304	0.676735	radar	3.34711	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
1477010446009732	7.42403	-5.04082	-2.74706	2.29964	0.636417	lidar	1.64098	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
1477010446064786	7.50022	-5.15326	-2.67254	2.31883	0.619277	radar	1.18657	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
1477010446119841	7.56077	-5.31229	-2.69875	2.30604	0.57337	lidar	1.99147	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
1477010446174794	7.65144	-5.43112	-2.67896	2.32647	0.561571	radar	0.552361	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
1477010446229748	7.72444	-5.57292	-2.6939	2.32439	0.529349	lidar	0.942252	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
1477010446284703	7.80242	-5.67884	-2.61765	2.34009	0.515063	radar	1.04815	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
1477010446339659	7.85963	-5.83045	-2.63173	2.32105	0.468959	lidar	1.89343	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
1477010446389694	7.98183	-5.97322	-2.92304	2.34076	0.470488	radar	8.15834	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
1477010446439730	8.04949	-6.12257	-2.93996	2.32351	0.430542	lidar	1.41722	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
1477010446494754	8.14288	-6.23889	-2.84394	2.33636	0.4178	radar	1.58956	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
1477010446549779	8.22657	-6.38044	-2.85218	2.33138	0.390433	lidar	0.614883	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
1477010446604767	8.30839	-6.48696	-2.75358	2.34111	0.37778	radar	1.34262	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
1477010446659755	8.37108	-6.6413	-2.76181	2.31693	0.334061	lidar	1.56224	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
1477010446714702	8.46168	-6.75573	-2.74959	2.32669	0.325711	radar	0.473267	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
1477010446769649	8.53419	-6.8947	-2.75108	2.314	0.296165	lidar	0.743486	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
1477010446819646	8.60872	-6.99384	-2.69934	2.31946	0.286569	radar	0.694233	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
1477010446869643	8.65982	-7.13708	-2.70835	2.29115	0.245429	lidar	1.47268	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
1477010446919691	8.77502	-7.27357	-2.92951	2.30231	0.247832	radar	5.08945	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
1477010446969739	8.83461	-7.42772	-2.94268	2.27307	0.207547	lidar	1.4209	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
1477010447024687	8.89825	-7.53218	-2.70795	2.2679	0.18706	radar	6.10085	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
1477010447079636	8.95511	-7.68107	-2.71092	2.24169	0.151832	lidar	1.08459	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
1477010447129681	9.03724	-7.79791	-2.75087	2.24368	0.147178	radar	0.432388	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
1477010447179726	9.08007	-7.94631	-2.75852	2.20973	0.107402	lidar	1.41787	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
1477010447234713	9.12077	-8.04045	-2.51372	2.19676	0.0842503	radar	6.1632	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
1477010447289701	9.1653	-8.18236	-2.51708	2.16848	0.0527526	lidar	0.920817	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
1477010447339681	9.24723	-8.30721	-2.62495	2.17022	0.0541497	radar	1.27002	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
1477010447389662	9.27749	-8.45589	-2.63717	2.13122	0.0143834	lidar	1.47544	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
1477010447444637	9.32194	-8.56417	-2.46824	2.11473	-0.00675205	radar	3.17903	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
1477010447499613	9.35493	-8.70944	-2.4754	2.08111	-0.0383163	lidar	0.945892	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
1477010447549622	9.49383	-8.89081	-3.0203	2.11272	0.00922169	radar	30.1795	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
1477010447599631	9.53606	-9.05816	-3.04304	2.07704	-0.0251584	lidar	1.05627	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
1477010447649652	9.57405	-9.17323	-2.85925	2.05471	-0.0519166	radar	3.86356	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
1477010447699673	9.61489	-9.31819	-2.86613	2.03036	-0.0726946	lidar	0.399682	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
1477010447749669	9.6503	-9.43235	-2.74384	2.01105	-0.0920025	radar	1.88462	9.47534	-9.42627	9.55	-9.5	0	-3.00023
1477010447799666	9.66638	-9.58828	-2.76027	1.97027	-0.126459	lidar	1.09961	9.54779	-9.64959	9.55	-9.65	0	-3.0002
1477010447849716	9.73133	-9.73214	-2.84849	1.96876	-0.118523	radar	0.958621	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
1477010447899766	9.74999	-9.88881	-2.86289	1.93283	-0.147024	lidar	0.788198	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
1477010447954720	9.76816	-10.0129	-2.68632	1.90158	-0.176895	radar	3.71647	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
1477010448009675	9.7984	-10.1549	-2.681	1.88119	-0.187012	lidar	0.215684	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
1477010448059664	9.84023	-10.289	-2.68303	1.86999	-0.18932	radar	0.46946	9.92627	-10.4745	9.75	-10.3	0	-3.00065
1477010448109654	9.84705	-10.438	-2.69937	1.83494	-0.213414	lidar	0.592242	9.75524	-10.4732	9.75	-10.45	0	-3.00063
1477010448164710	9.8893	-10.5876	-2.76216	1.82879	-0.204382	radar	0.961243	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
1477010448219767	9.90791	-10.7439	-2.76881	1.80328	-0.217793	lidar	0.202195	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
1477010448274697	9.91942	-10.8766	-2.64647	1.77311	-0.241955	radar	1.84419	9.88465	-10.9383	9.85	-10.9	0	-2.73074
1477010448329628	9.91949	-11.0317	-2.65713	1.73933	-0.261164	lidar	0.421239	9.83614	-11.041	9.85	-11.05	0	-2.73073
1477010448379634	9.93868	-11.1644	-2.66847	1.72549	-0.261114	radar	0.0940531	9.83952	-11.1692	9.85	-11.2	0	-2.99965
1477010448429641	9.92817	-11.3156	-2.69173	1.6892	-0.282854	lidar	0.49312	9.84568	-11.3496	9.85	-11.35	0	-2.99961
1477010448479667	9.94333	-11.4558	-2.71362	1.67511	-0.281715	radar	0.122978	9.87961	-11.5637	9.85	-11.5	0	-2.99843
1477010448529693	9.92458	-11.6077	-2.73562	1.63751	-0.303724	lidar	0.551663	9.83206	-11.6307	9.85	-11.65	0	-2.99843
1477010448579678	9.87557	-11.7032	-2.44229	1.56482	-0.382147	radar	14.2576	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
1477010448629664	9.84347	-11.8373	-2.46035	1.52436	-0.402052	lidar	0.525681	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
1477010448679644	9.8311	-11.9596	-2.45924	1.50077	-0.405404	radar	0.127553	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
1477010448729625	9.77825	-12.107	-2.50241	1.44906	-0.434608	lidar	1.05736	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
1477010448779630	9.73255	-12.2147	-2.37485	1.39116	-0.483614	radar	4.31177	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
1477010448829636	9.67185	-12.3448	-2.40454	1.34055	-0.507995	lidar	0.884995	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
1477010448879685	9.58921	-12.4241	-2.20472	1.24922	-0.595117	radar	10.7306	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
1477010448929734	9.50764	-12.5447	-2.24779	1.18853	-0.623329	lidar	1.25634	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
1477010448984693	9.44789	-12.6547	-2.22491	1.1402	-0.641092	radar	0.369495	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
1477010449039652	9.35458	-12.7753	-2.2635	1.07811	-0.665335	lidar	1.02908	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
1477010449089745	9.22232	-12.8331	-2.07108	0.929803	-0.816921	radar	23.6188	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
1477010449139839	9.08249	-12.9426	-2.17298	0.841266	-0.858934	lidar	3.40841	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
1477010449194745	8.95356	-13.0138	-2.15006	0.731945	-0.937608	radar	4.94764	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
1477010449249651	8.81908	-13.0938	-2.20019	0.652776	-0.961642	lidar	1.48957	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
1477010449299701	8.67373	-13.1458	-2.23096	0.53101	-1.05623	radar	6.43398	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
1477010449349751	8.52694	-13.2045	-2.29937	0.451457	-1.07835	lidar	1.73925	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
1477010449404748	8.33192	-13.237	-2.41636	0.296099	-1.20216	radar	10.6882	8.22926	-13.1698	8.2	-13.15	-2.72741	0
1477010449459745	8.16985	-13.2587	-2.45106	0.207691	-1.22095	lidar	1.57459	8.03583	-13.1513	8.05	-13.15	-2.72742	0
1477010449514693	8.00143	-13.2666	-2.52362	0.103406	-1.26677	radar	2.13429	7.82914	-13.0525	7.9	-13.15	-2.72986	0
1477010449569641	7.8453	-13.2607	-2.53857	0.0186584	-1.27964	lidar	0.82338	7.76538	-13.1647	7.75	-13.15	-2.72986	0
1477010449619676	7.77825	-13.2793	-2.3472	0.0107292	-1.20234	radar	6.52652	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
1477010449669711	7.61221	-13.2828	-2.43811	-0.0559431	-1.20349	lidar	1.59267	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
1477010449724687	7.46778	-13.2628	-2.45562	-0.129807	-1.21019	radar	0.947857	7.21108	-13.0985	7.3	-13.25	-2.72846	0
1477010449779664	7.29272	-13.2492	-2.53695	-0.194278	-1.20449	lidar	1.03123	7.16011	-13.2382	7.15	-13.25	-2.72844	0
1477010449829700	7.12441	-13.1911	-2.69692	-0.290396	-1.25166	radar	4.37657	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
1477010449879736	6.96087	-13.1563	-2.76425	-0.346725	-1.24291	lidar	0.734749	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
1477010449934724	6.82554	-13.1103	-2.73314	-0.406124	-1.23158	radar	0.287583	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
1477010449989712	6.65562	-13.0578	-2.79404	-0.461512	-1.21795	lidar	0.585377	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
1477010450044722	6.56914	-13.029	-2.50679	-0.493465	-1.16273	radar	9.29365	6.40137	-13.0799	6.4	-13.05	-2.72678	0
1477010450099732	6.39663	-12.9884	-2.59106	-0.526843	-1.13236	lidar	1.39743	6.26174	-13.0534	6.25	-13.05	-2.72678	0
1477010450154684	6.28589	-12.9313	-2.49948	-0.576174	-1.1134	radar	1.26589	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
1477010450209637	6.10774	-12.8842	-2.59216	-0.598613	-1.07583	lidar	1.98134	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
1477010450259674	5.9569	-12.774	-2.85381	-0.667892	-1.10565	radar	6.70295	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
1477010450309711	5.79362	-12.7035	-2.92415	-0.692101	-1.07548	lidar	1.32235	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
1477010450364717	5.7031	-12.6412	-2.654	-0.728242	-1.037	radar	8.40063	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
1477010450419723	5.54867	-12.571	-2.70235	-0.749503	-1.00355	lidar	1.17566	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
1477010450474743	5.42342	-12.4542	-2.80407	-0.805859	-1.00883	radar	0.968528	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
1477010450529764	5.26158	-12.3749	-2.8531	-0.817865	-0.968225	lidar	1.63171	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
1477010450584712	5.16351	-12.2801	-2.75475	-0.860517	-0.954063	radar	1.11549	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
1477010450639660	5.02533	-12.187	-2.78561	-0.881315	-0.924455	lidar	0.828461	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
1477010450689678	4.92961	-12.0728	-2.80827	-0.925357	-0.922227	radar	0.400615	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
1477010450739696	4.81838	-11.9834	-2.81768	-0.945761	-0.898472	lidar	0.631269	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
1477010450794748	4.72491	-11.8532	-2.85036	-0.993644	-0.898014	radar	0.13688	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
1477010450849800	4.64176	-11.7245	-2.84647	-1.04076	-0.89601	lidar	0.0211588	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
1477010450904754	4.59586	-11.6236	-2.61093	-1.09171	-0.893691	radar	4.76354	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
1477010450959709	4.53388	-11.5081	-2.59431	-1.13632	-0.890064	lidar	0.221511	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
1477010451009669	4.41558	-11.3157	-3.10629	-1.16432	-0.87757	radar	23.6635	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
1477010451059629	4.3808	-11.1642	-3.09793	-1.22459	-0.893477	lidar	0.235545	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
1477010451114691	4.38423	-11.0536	-2.73016	-1.2994	-0.920104	radar	12.3689	4.43713	-11.024	4.45	-11.05	0	1.81614
1477010451169754	4.37476	-10.9072	-2.71443	-1.36684	-0.936798	lidar	0.374997	4.45136	-10.93	4.45	-10.95	0	1.81612
1477010451224789	4.35335	-10.7606	-2.71432	-1.42135	-0.939703	radar	0.0929624	4.44745	-10.786	4.45	-10.8	0	2.72555
1477010451279824	4.36625	-10.613	-2.70038	-1.49278	-0.959221	lidar	0.548137	4.45788	-10.6457	4.45	-10.65	0	2.72554
1477010451334789	4.36413	-10.4698	-2.69096	-1.54807	-0.961996	radar	0.236954	4.46329	-10.5756	4.45	-10.5	0	2.729
1477010451389755	4.3839	-10.3217	-2.68779	-1.61355	-0.97433	lidar	0.20253	4.44057	-10.3382	4.45	-10.35	0	2.72898
1477010451444763	4.40512	-10.1793	-2.66446	-1.67526	-0.983345	radar	0.227178	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
1477010451499772	4.45621	-10.0303	-2.67164	-1.75106	-1.00424	lidar	0.521733	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
1477010451554732	4.487	-9.88506	-2.70005	-1.80289	-0.998543	radar	0.457132	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
1477010451609692	4.55344	-9.73807	-2.71406	-1.87689	-1.01672	lidar	0.423802	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
1477010451664722	4.57684	-9.57459	-2.81709	-1.90129	-0.975551	radar	2.05461	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
1477010451719753	4.65864	-9.43004	-2.83033	-1.97297	-0.992579	lidar	0.487469	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
1477010451774708	4.7366	-9.29408	-2.82214	-2.03822	-1.00427	radar	0.422154	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
1477010451829663	4.84602	-9.14725	-2.86621	-2.11493	-1.02394	lidar	0.63652	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
1477010451879669	4.93132	-9.02512	-2.86798	-2.17374	-1.03335	radar	0.0986961	4.95209	-8.96272	5	-9.05	0.999884	1.99977
1477010451929676	5.01981	-8.91591	-2.86138	-2.22877	-1.0366	lidar	0.0849443	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
1477010451984680	5.09441	-8.7887	-2.87584	-2.25378	-0.9923	radar	1.71235	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
1477010452039685	5.21627	-8.65889	-2.91329	-2.31624	-0.998865	lidar	0.201341	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
1477010452089696	5.31864	-8.55351	-2.91819	-2.36484	-0.996056	radar	0.054834	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
1477010452139708	5.43195	-8.44767	-2.93663	-2.41619	-0.997079	lidar	0.0414841	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
1477010452194711	5.51825	-8.33881	-2.90334	-2.43169	-0.941244	radar	2.38581	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
1477010452249714	5.61797	-8.24467	-2.86027	-2.47522	-0.934787	lidar	0.364005	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
1477010452304738	5.69071	-8.12848	-2.8137	-2.46841	-0.852632	radar	4.93311	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
1477010452359763	5.82668	-8.01654	-2.85792	-2.51338	-0.849876	lidar	0.252425	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
1477010452414768	5.91722	-7.90787	-2.81512	-2.51538	-0.784748	radar	3.2405	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
1477010452469773	6.05278	-7.80109	-2.85236	-2.55371	-0.7796	lidar	0.250475	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
1477010452524779	6.13734	-7.69477	-2.78051	-2.54419	-0.702181	radar	4.72453	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
1477010452579785	6.26728	-7.59696	-2.80128	-2.57718	-0.696717	lidar	0.165869	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
1477010452634722	6.36142	-7.49854	-2.73478	-2.57325	-0.633097	radar	3.42303	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
1477010452689660	6.48421	-7.40975	-2.73863	-2.60188	-0.627561	lidar	0.166179	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
1477010452739683	6.59789	-7.32762	-2.74493	-2.62445	-0.618286	radar	0.79695	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
1477010452789706	6.73297	-7.23397	-2.79991	-2.64619	-0.608893	lidar	0.489844	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
1477010452844772	6.78587	-7.12359	-2.60811	-2.59447	-0.481476	radar	14.9524	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
1477010452899838	6.90556	-7.03	-2.62423	-2.60988	-0.471267	lidar	0.464394	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
1477010452954812	7.03403	-6.95505	-2.63267	-2.63451	-0.469451	radar	0.0459516	7.08741	-6.92602	7	-6.85	2.72856	1.81904
1477010453009787	7.16841	-6.85578	-2.67643	-2.64637	-0.456049	lidar	0.628744	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
1477010453064726	7.24415	-6.75933	-2.52861	-2.61072	-0.364204	radar	8.39529	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
1477010453119666	7.37022	-6.66067	-2.56842	-2.61655	-0.350665	lidar	0.582699	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
1477010453169672	7.52517	-6.60964	-2.6901	-2.67571	-0.415088	radar	4.90699	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
1477010453219678	7.65301	-6.52999	-2.72255	-2.68714	-0.406021	lidar	0.254033	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
1477010453274711	7.76519	-6.45372	-2.663	-2.68756	-0.375146	radar	1.10533	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
1477010453329744	7.88976	-6.38577	-2.65561	-2.70389	-0.371485	lidar	0.115389	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
